video_id,channel_id,video_title,channel_title,category_name,live_upcoming_none,view_count,like_count,dislike_count,comment_count,published_at,tags,duration,definition,caption,thumbnail,url
f3nedJOXB8A,UC16niRr50-MSBwiO3YDb3RA,ukraine could win war against russia nato says  bbc news,BBC News,News & Politics,none,980301,12976,0,3679,2022-05-16T15:33:13Z,"bbc,bbc news,news",PT2M47S,hd,False,https://i.ytimg.com/vi/f3nedJOXB8A/default.jpg,https://www.youtube.com/watch?v=f3nedJOXB8A
hm1J-qPb3z8,UC16niRr50-MSBwiO3YDb3RA,ukraine can push back against russian forces says nato secretary general  bbc news,BBC News,News & Politics,none,1333593,14259,0,2855,2022-10-03T11:00:32Z,"bbc,bbc news,news",PT6M48S,hd,False,https://i.ytimg.com/vi/hm1J-qPb3z8/default.jpg,https://www.youtube.com/watch?v=hm1J-qPb3z8
zt5j2mrXLks,UC16niRr50-MSBwiO3YDb3RA,on board a nato surveillance plane monitoring russian activity in ukraine  bbc news,BBC News,News & Politics,none,3269277,37129,0,5630,2022-03-04T18:00:03Z,"bbc,bbc news,news,nato",PT3M5S,hd,False,https://i.ytimg.com/vi/zt5j2mrXLks/default.jpg,https://www.youtube.com/watch?v=zt5j2mrXLks
3VPSZoqJurU,UC16niRr50-MSBwiO3YDb3RA,inside the country backing russias invasion of ukraine  bbc newsnight visits serbia,BBC News,News & Politics,none,1669156,16116,0,22074,2023-02-17T21:00:03Z,"bbc,bbc news,news",PT23M18S,hd,False,https://i.ytimg.com/vi/3VPSZoqJurU/default.jpg,https://www.youtube.com/watch?v=3VPSZoqJurU
57uYGc504QQ,UC16niRr50-MSBwiO3YDb3RA,whats the risk of nuclear war from the russiaukraine conflict  bbc news,BBC News,News & Politics,none,3079666,28101,0,6804,2022-02-28T20:29:54Z,"bbc,bbc news,news,russia,nuclear,us,ukraine",PT3M7S,hd,False,https://i.ytimg.com/vi/57uYGc504QQ/default.jpg,https://www.youtube.com/watch?v=57uYGc504QQ
ID6XQgQZaqM,UC16niRr50-MSBwiO3YDb3RA,finland to apply for nato membership after russias invasion of ukraine  bbc news,BBC News,News & Politics,none,466398,7316,0,3179,2022-05-12T10:31:32Z,"bbc,bbc news,news,Russia,Ukraine,Nato,Finland,Sweden,ukraine crisis,sanna marin",PT6M37S,hd,False,https://i.ytimg.com/vi/ID6XQgQZaqM/default.jpg,https://www.youtube.com/watch?v=ID6XQgQZaqM
OEiNJNkSRoU,UC16niRr50-MSBwiO3YDb3RA,what does the leak of ukraine war documents tell us  bbc news,BBC News,News & Politics,none,954312,6609,0,2789,2023-04-10T09:14:52Z,"bbc,bbc news,news",PT3M7S,hd,False,https://i.ytimg.com/vi/OEiNJNkSRoU/default.jpg,https://www.youtube.com/watch?v=OEiNJNkSRoU
nf1B7Dhfwt4,UC16niRr50-MSBwiO3YDb3RA,ukraine rapidly expanding its army of drones  bbc news,BBC News,News & Politics,none,229796,3245,0,890,2023-04-26T10:30:12Z,"bbc,bbc news,news",PT3M35S,hd,False,https://i.ytimg.com/vi/nf1B7Dhfwt4/default.jpg,https://www.youtube.com/watch?v=nf1B7Dhfwt4
7WVyS96cq4g,UC16niRr50-MSBwiO3YDb3RA,nato countries to boost ukraines missile defence after major russian strikes   bbc news,BBC News,News & Politics,none,324073,4700,0,1598,2022-10-13T11:00:07Z,"bbc,bbc news,news",PT15M28S,hd,False,https://i.ytimg.com/vi/7WVyS96cq4g/default.jpg,https://www.youtube.com/watch?v=7WVyS96cq4g
_rhWaBlfSng,UC16niRr50-MSBwiO3YDb3RA,war in ukraine could last years warns nato chief  bbc news,BBC News,News & Politics,none,124449,1310,0,1732,2022-06-19T14:43:27Z,"bbc,bbc news,news",PT3M4S,hd,False,https://i.ytimg.com/vi/_rhWaBlfSng/default.jpg,https://www.youtube.com/watch?v=_rhWaBlfSng
at-tOlEN1zM,UC16niRr50-MSBwiO3YDb3RA,why is kaliningrad crucial to the war in ukraine  bbc news,BBC News,News & Politics,none,1086694,9993,0,3738,2022-06-27T17:30:00Z,"bbc,bbc news,news,kaliningrad",PT4M12S,hd,False,https://i.ytimg.com/vi/at-tOlEN1zM/default.jpg,https://www.youtube.com/watch?v=at-tOlEN1zM
uHaF7US-m9I,UC16niRr50-MSBwiO3YDb3RA,ukraine war moment russian fighter jet accidentally bombs own city  bbc news,BBC News,News & Politics,none,153196,1312,0,681,2023-04-21T15:00:41Z,"bbc,bbc news,news",PT55S,hd,False,https://i.ytimg.com/vi/uHaF7US-m9I/default.jpg,https://www.youtube.com/watch?v=uHaF7US-m9I
yqacDmtj9Rk,UC16niRr50-MSBwiO3YDb3RA,ukraines zelensky holds first war phone call with chinas xi  bbc news,BBC News,News & Politics,none,169773,2107,0,1692,2023-04-26T17:00:26Z,"bbc,bbc news,news",PT4M29S,hd,False,https://i.ytimg.com/vi/yqacDmtj9Rk/default.jpg,https://www.youtube.com/watch?v=yqacDmtj9Rk
3ZtV0HsYzmg,UC16niRr50-MSBwiO3YDb3RA,russia tells bbc we did not invade ukraine and there is no war there  bbc news,BBC News,News & Politics,none,1862451,24713,0,16620,2022-06-16T21:30:18Z,"bbc,bbc news,news,Russia,Moscow,Putin,Ukraine,invade,invasion,Nazi,war,deaths,injuries,civilians,crimes,fighting,shelling,artillery,Kyiv,Donbas,Luhansk,army,forces,troops,assault,attack,Steve,Rosenberg,Sergei,Lavrov,Huw,Edwards,foreign,minister,Zelensky,special,military,operation,media,president,UN,UK,Boris,Johnson,offensive,Nato,criminal,civilian,Hitler,SS,Azov,brigade,Mariupol",PT4M18S,hd,False,https://i.ytimg.com/vi/3ZtV0HsYzmg/default.jpg,https://www.youtube.com/watch?v=3ZtV0HsYzmg
NzIUUPH5G88,UC16niRr50-MSBwiO3YDb3RA,russian president vladimir putin accuses ukraine and west of starting war  bbc news,BBC News,News & Politics,none,256394,2588,0,4817,2023-02-21T10:35:30Z,"bbc,bbc news,news",PT8M7S,hd,False,https://i.ytimg.com/vi/NzIUUPH5G88/default.jpg,https://www.youtube.com/watch?v=NzIUUPH5G88
-AZ2ztjYLHU,UC16niRr50-MSBwiO3YDb3RA,belarus will join russia if attacked by ukraine says lukashenko  bbc news,BBC News,News & Politics,none,357727,4952,0,3109,2023-02-17T10:07:29Z,"bbc,bbc news,news",PT8M11S,hd,False,https://i.ytimg.com/vi/-AZ2ztjYLHU/default.jpg,https://www.youtube.com/watch?v=-AZ2ztjYLHU
RzN7zyI4wYA,UC16niRr50-MSBwiO3YDb3RA,ukraine has frank talks with germany as it pushes for tanks  bbc news,BBC News,News & Politics,none,236553,3780,0,3245,2023-01-21T09:30:07Z,"bbc,bbc news,news",PT8M35S,hd,False,https://i.ytimg.com/vi/RzN7zyI4wYA/default.jpg,https://www.youtube.com/watch?v=RzN7zyI4wYA
tbLk1qsq9a8,UC16niRr50-MSBwiO3YDb3RA,reporting the ukraine war from inside russia  bbc news,BBC News,News & Politics,none,133765,2157,0,475,2023-02-23T16:06:18Z,"bbc,bbc news,news",PT5M21S,hd,False,https://i.ytimg.com/vi/tbLk1qsq9a8/default.jpg,https://www.youtube.com/watch?v=tbLk1qsq9a8
bEQhYxCybDo,UC16niRr50-MSBwiO3YDb3RA,european defence ministers meet to discuss aid for ukraine  bbc news,BBC News,News & Politics,none,66699,1178,0,683,2023-01-19T14:44:00Z,"bbc,bbc news,news",PT5M57S,hd,False,https://i.ytimg.com/vi/bEQhYxCybDo/default.jpg,https://www.youtube.com/watch?v=bEQhYxCybDo
73jqanuHZvg,UC16niRr50-MSBwiO3YDb3RA,russians being prepared for use of nuclear weapons says ukraine president zelensky  bbc news,BBC News,News & Politics,none,1279623,20778,0,6624,2022-10-07T21:21:59Z,"bbc,bbc news,news,Ukraine,war,Russia,Putin,nuclear,weapons,strike,radioactive,Zelensky,President,Kyiv,attack,munitions,society,prepare,danger,threat,risk,killed,dead,deaths,injuries,Kremlin,Moscow,international,US,Biden,Nato,Europe,EU,artillery,air,strikes,attacks,east,front,John,Simpson,Reeta,Chakrabarti,possible,warning,warn",PT4M16S,hd,False,https://i.ytimg.com/vi/73jqanuHZvg/default.jpg,https://www.youtube.com/watch?v=73jqanuHZvg
WepzBjOaI7Q,UC16niRr50-MSBwiO3YDb3RA,how has asia reacted to sanctions on russia over ukraine invasion  bbc news,BBC News,News & Politics,none,1134152,11907,0,7154,2022-03-11T17:00:46Z,"bbc,bbc news,news",PT2M44S,hd,False,https://i.ytimg.com/vi/WepzBjOaI7Q/default.jpg,https://www.youtube.com/watch?v=WepzBjOaI7Q
u2ML8ahRvaE,UC16niRr50-MSBwiO3YDb3RA,polish citizens join army in response to russian invasion of ukraine  bbc news,BBC News,News & Politics,none,997357,14244,0,3582,2022-03-23T11:42:50Z,"bbc,bbc news,news",PT3M29S,hd,False,https://i.ytimg.com/vi/u2ML8ahRvaE/default.jpg,https://www.youtube.com/watch?v=u2ML8ahRvaE
hXq6QZgoAQw,UC16niRr50-MSBwiO3YDb3RA,iran denies supplying russia with drones to use in ukraine war  bbc news,BBC News,News & Politics,none,491014,5860,0,3980,2022-10-18T10:16:00Z,"bbc,bbc news,news",PT5M23S,hd,False,https://i.ytimg.com/vi/hXq6QZgoAQw/default.jpg,https://www.youtube.com/watch?v=hXq6QZgoAQw
ACXsH6x3fmg,UC16niRr50-MSBwiO3YDb3RA,russian warship destroyed in occupied port of berdyansk says ukraine  bbc news,BBC News,News & Politics,none,1772230,20947,0,4191,2022-03-24T13:06:19Z,"bbc,bbc news,news,Russia,Ukraine,warship,destroyed,ukraine war,russian war,ukraine crisis,Berdyansk,putin,zelensky",PT1M55S,hd,False,https://i.ytimg.com/vi/ACXsH6x3fmg/default.jpg,https://www.youtube.com/watch?v=ACXsH6x3fmg
I9zEWNChGbw,UC16niRr50-MSBwiO3YDb3RA,has the war in ukraine changed russia  bbc news,BBC News,News & Politics,none,1374676,17375,0,9776,2022-12-30T20:23:55Z,"bbc,bbc news,news",PT4M59S,hd,False,https://i.ytimg.com/vi/I9zEWNChGbw/default.jpg,https://www.youtube.com/watch?v=I9zEWNChGbw
QkVlM8ZvSL8,UC16niRr50-MSBwiO3YDb3RA,how russias kamikaze drones are changing the ukraine war  bbc news,BBC News,News & Politics,none,2278141,16907,0,7456,2022-10-21T20:20:38Z,"bbc,bbc news,news",PT4M54S,hd,False,https://i.ytimg.com/vi/QkVlM8ZvSL8/default.jpg,https://www.youtube.com/watch?v=QkVlM8ZvSL8
-gC65bhVVKU,UC16niRr50-MSBwiO3YDb3RA,putin stages huge prowar rally to mark ukraine invasion anniversary  bbc news,BBC News,News & Politics,none,539532,4217,0,3983,2023-02-22T23:01:40Z,"bbc,bbc news,news,Russia,Moscow,Putin,Stadium,huge,crowd,rally,supporters,flags,invasion,Ukraine,Kyiv,fighting,war,attack,offensive,historic,lands,patriotic,patriotism,cheers,Kremlin,West,US,United,States,Biden,threat,danger,risk,enemy,Zelensky,killed,injured,wounded,troops,forces,china,weapons,munitions,supply,supplies,Beijing,Xi,Huw,Edwards,Steve,Rosenberg,anniversary,year,President",PT4M8S,hd,False,https://i.ytimg.com/vi/-gC65bhVVKU/default.jpg,https://www.youtube.com/watch?v=-gC65bhVVKU
OQBDEZy6Wvk,UC16niRr50-MSBwiO3YDb3RA,ukraine welcomes western tanks as russian missile strikes continue  bbc news,BBC News,News & Politics,none,363395,4341,0,2324,2023-01-26T09:26:49Z,"bbc,bbc news,news",PT11M26S,hd,False,https://i.ytimg.com/vi/OQBDEZy6Wvk/default.jpg,https://www.youtube.com/watch?v=OQBDEZy6Wvk
0iXUu1d7EU4,UC16niRr50-MSBwiO3YDb3RA,ukraine frontline fighting  russian forces attack vuhledar  bbc news,BBC News,News & Politics,none,1227944,13203,0,3561,2023-02-24T22:27:54Z,"bbc,bbc news,news,Ukraine,Russia,resistance,advance,Putin,Bakhmut,Donbas,Luhansk,dead,killed,injured,street,fighting,attack,rockets,mortars,gunfire,wounded,help,risk,threat,danger,forces,soldiers,troops,shell,drones,jets,fighter,Ukrainian,Russian,Zelensky,commander,battle,encircle,city,strikes,deadly,war,killing,enemy,defence,fire,shoot,Orla,Guerin,Clive,Myrie,Goktay,Koraltan,Vuhledar,anniversary,Donetsk",PT5M7S,hd,False,https://i.ytimg.com/vi/0iXUu1d7EU4/default.jpg,https://www.youtube.com/watch?v=0iXUu1d7EU4
2siV0LMT8-A,UC16niRr50-MSBwiO3YDb3RA,ukraine frontline street fighting as russian troops attack bakhmut  bbc news,BBC News,News & Politics,none,1765074,17822,0,4853,2023-02-20T23:53:34Z,"bbc,bbc news,news,Biden,Ukraine,Kyiv,Zelensky,President,surprise,visit,first,anniverary,Russia,invasion,military,aid,air,raid,leader,Clive,Myrie,war,fighting,attack,assault,Putin,Kremlin,Moscow,US,United,States,plane,bombs,tanks,dead,killed,injured,offensive,spring,risk,threat,danger,security,election,campaign,unwavering,guns,shot,shooting,wounded,mortar,street,target,combat,deadly,fighters,bomb,rocket,grenade,rifle,sniper,launcher,evacuate,flee,retreat,advance,army,troops,soldiers,forces",PT3M58S,hd,False,https://i.ytimg.com/vi/2siV0LMT8-A/default.jpg,https://www.youtube.com/watch?v=2siV0LMT8-A
0uG6rMVhJAY,UC16niRr50-MSBwiO3YDb3RA,how the ukraine war has shifted german foreign policy  bbc newsnight,BBC News,News & Politics,none,1441197,16625,0,5126,2022-03-17T12:04:55Z,"bbc,bbc news,news",PT5M59S,hd,False,https://i.ytimg.com/vi/0uG6rMVhJAY/default.jpg,https://www.youtube.com/watch?v=0uG6rMVhJAY
1m007HfP0hI,UC16niRr50-MSBwiO3YDb3RA,inside the secret training bases for foreign soldiers fighting for ukraine  bbc news,BBC News,News & Politics,none,956552,18458,0,4520,2022-06-24T13:51:24Z,"bbc,bbc news,news",PT3M19S,hd,False,https://i.ytimg.com/vi/1m007HfP0hI/default.jpg,https://www.youtube.com/watch?v=1m007HfP0hI
XXaT_DGyei4,UC16niRr50-MSBwiO3YDb3RA,putin annexes ukraine regions in europes biggest land grab since ww  bbc news,BBC News,News & Politics,none,1678528,19187,0,9847,2022-09-30T21:23:43Z,"bbc,bbc news,news,Ukraine,Russia,Moscow,President,Putin,mobilisation,call,up,Russian,Ukrainian,nuclear,threat,warning,weapons,West,territorial,integrity,bluff,army,world,war,two,fighting,killed,dead,Zelensky,Kyiv,Steve,Rosenberg,danger,risk,escalate,escalation,Jane,Hill,Luhansk,Donetsk,Zaporizhzhia,Kherson,Donbas,referendum,annex,seize,annexation,territory,sham,stage,election,vote,ballot,Biden,Nato,sanctions,WW2,second,alliance,Stoltenberg,shock,condemn,grab,seizure,regions,Hiroshima,Nagasaki",PT4M31S,hd,False,https://i.ytimg.com/vi/XXaT_DGyei4/default.jpg,https://www.youtube.com/watch?v=XXaT_DGyei4
BuXGrvm7DP8,UC16niRr50-MSBwiO3YDb3RA,germany sends tanks to ukraine as us says russia will be defeated  bbc news,BBC News,News & Politics,none,4085597,39468,0,14191,2022-04-26T21:54:04Z,"bbc,bbc news,news,Russia,Putin,Germany,tanks,weapons,US,Ukraine,Moscow,Kyiv,NATO,Bulgaria,Poland,gas,UN,United,Nations,States,Guterres,President,Zelensky,diplomacy,talks,negotiations,war,fighting,civilians,dead,killed,deaths,atrocities,mass,graves,denied,denial,accused,crimes,trial,conflict,shelling,bombing,attack,assault,nuclear,threat,danger,risk,escalation,Huw,Edwards,Rosenberg,Adams,Biden,world,energy,UK,Britain,warning,targets,response,proportionate,escalate,target",PT7M25S,hd,False,https://i.ytimg.com/vi/BuXGrvm7DP8/default.jpg,https://www.youtube.com/watch?v=BuXGrvm7DP8
ICDCWFHzlq0,UC16niRr50-MSBwiO3YDb3RA,russia has committed war crimes in ukraine uks russian ambassador appears to admit  bbc newsnight,BBC News,News & Politics,none,381838,5341,0,6839,2022-11-23T06:58:34Z,"bbc,bbc news,news",PT22M10S,hd,False,https://i.ytimg.com/vi/ICDCWFHzlq0/default.jpg,https://www.youtube.com/watch?v=ICDCWFHzlq0
V-4UQyCWjgI,UC16niRr50-MSBwiO3YDb3RA,germany continues to resist sending battle tanks to ukraine  bbc news,BBC News,News & Politics,none,148557,2178,0,2098,2023-01-24T10:35:07Z,"bbc,bbc news,news",PT6M25S,hd,False,https://i.ytimg.com/vi/V-4UQyCWjgI/default.jpg,https://www.youtube.com/watch?v=V-4UQyCWjgI
nAabGKyy7Xg,UC16niRr50-MSBwiO3YDb3RA,russias putin blames west for war in ukraine in victory day speech  bbc news,BBC News,News & Politics,none,2058860,13721,0,15580,2022-05-09T09:01:08Z,"bbc,bbc news,news,Vladimir Putin,Putin,Russia,Victory Day,Moscow,Red Square",PT13M9S,hd,False,https://i.ytimg.com/vi/nAabGKyy7Xg/default.jpg,https://www.youtube.com/watch?v=nAabGKyy7Xg
EQ2uNpY9ddA,UC16niRr50-MSBwiO3YDb3RA,hints of progress in peace talks as ukraine accepts it cannot join nato  bbc news,BBC News,News & Politics,none,750348,6152,0,3597,2022-03-15T23:11:49Z,"bbc,bbc news,news,Ukraine,Kyiv,NATO,western,military,alliance,peace,deal,talks,negotiate,negotiations,compromise,neutral,Donbas,Crimea,US,Biden,Washington,Zelensky,President,Putin,demand,key,Kiev,Moscow,invasion,war,disarm,ceasefire,withdrawal,army,Russia,Russian,killed,dead,shelling,missiles,attack,deaths,casualties,assault,capital,onslaught,terror,fear,horror,airstrike,hospital,Mariupol,children,women,buried,atrocity,civilians,target,targeting,president,siege,Reeta,Chakrabarti,James,Landale",PT3M8S,hd,False,https://i.ytimg.com/vi/EQ2uNpY9ddA/default.jpg,https://www.youtube.com/watch?v=EQ2uNpY9ddA
t88-CHESdh8,UC16niRr50-MSBwiO3YDb3RA,ukraine troops welcome uk plans to provide challenger tanks  bbc news,BBC News,News & Politics,none,496494,6714,0,3214,2023-01-17T15:12:11Z,"bbc,bbc news,news",PT9M36S,hd,False,https://i.ytimg.com/vi/t88-CHESdh8/default.jpg,https://www.youtube.com/watch?v=t88-CHESdh8
As6H7HWNiOM,UC16niRr50-MSBwiO3YDb3RA,germany fails to agree plan to send tanks to ukraine   bbc news,BBC News,News & Politics,none,234950,2870,0,3761,2023-01-20T22:26:29Z,"bbc,bbc news,news,Ukraine,Russia,war,tanks,Challenger,Leopard,Abrams,meeting,Germany,refuses,agree,Kyiv,Moscow,Putin,Zelensky,defence,decision,danger,risk,threat,US,United,States,Biden,killed,dead,injured,attack,supply,Poland,Lloyd,Austin,Secretary,Ramstein,Berlin,Chancellor,minister,force,power,defend,deadlock,Rosenberg,Landale,Parker",PT6M45S,hd,False,https://i.ytimg.com/vi/As6H7HWNiOM/default.jpg,https://www.youtube.com/watch?v=As6H7HWNiOM
ywPGtsKz-ZA,UC16niRr50-MSBwiO3YDb3RA,russia warns ukraine conflict could lead to world war three  bbc news,BBC News,News & Politics,none,423429,5875,0,3473,2022-04-26T10:45:37Z,"bbc,bbc news,news",PT2M17S,hd,False,https://i.ytimg.com/vi/ywPGtsKz-ZA/default.jpg,https://www.youtube.com/watch?v=ywPGtsKz-ZA
udyenOa6aUc,UC16niRr50-MSBwiO3YDb3RA,what will russian president vladimir putin do next in ukraine  bbc news,BBC News,News & Politics,none,444244,5104,0,2001,2022-10-13T15:28:53Z,"bbc,bbc news,news",PT3M21S,hd,False,https://i.ytimg.com/vi/udyenOa6aUc/default.jpg,https://www.youtube.com/watch?v=udyenOa6aUc
wftAPblxQjg,UC16niRr50-MSBwiO3YDb3RA,ukraine war must end with liberation of crimea from russia says zelensky  bbc news,BBC News,News & Politics,none,675983,8233,0,3819,2022-08-10T07:36:29Z,"bbc,bbc news,news",PT2M45S,hd,False,https://i.ytimg.com/vi/wftAPblxQjg/default.jpg,https://www.youtube.com/watch?v=wftAPblxQjg
46-Gn9dxFNY,UC16niRr50-MSBwiO3YDb3RA,ukraines eu membership to be discussed at summit in kyiv  bbc news,BBC News,News & Politics,none,45263,818,0,662,2023-02-03T11:00:03Z,"bbc,bbc news,news",PT8M4S,hd,False,https://i.ytimg.com/vi/46-Gn9dxFNY/default.jpg,https://www.youtube.com/watch?v=46-Gn9dxFNY
ty1NHNbL1n4,UC16niRr50-MSBwiO3YDb3RA,putin puts nuclear deterrent on special alert during ukraine conflict  bbc news,BBC News,News & Politics,none,3345257,33885,0,13545,2022-02-27T15:36:00Z,"bbc,bbc news,news",PT2M25S,hd,False,https://i.ytimg.com/vi/ty1NHNbL1n4/default.jpg,https://www.youtube.com/watch?v=ty1NHNbL1n4
Mt1OXtxUBNo,UC16niRr50-MSBwiO3YDb3RA,a brief history of modern ukraine  bbc news,BBC News,News & Politics,none,754325,7827,0,1338,2022-02-25T11:00:27Z,"bbc,bbc news,news",PT3M37S,hd,False,https://i.ytimg.com/vi/Mt1OXtxUBNo/default.jpg,https://www.youtube.com/watch?v=Mt1OXtxUBNo
H9fJj6fCy4c,UC16niRr50-MSBwiO3YDb3RA,ukraine war russia blames sabotage for new crimea explosions  bbc news,BBC News,News & Politics,none,1271193,15400,0,4122,2022-08-16T12:31:17Z,"bbc,bbc news,news",PT8M31S,hd,False,https://i.ytimg.com/vi/H9fJj6fCy4c/default.jpg,https://www.youtube.com/watch?v=H9fJj6fCy4c
mVqgbsIp48Y,UC16niRr50-MSBwiO3YDb3RA,frontline fighting in ukraine as government forces advance in donbas  bbc news,BBC News,News & Politics,none,1715657,16754,0,2456,2022-10-19T21:55:41Z,"bbc,bbc news,news,Russia,Ukraine,fighting,war,death,attack,assault,advance,Lyman,Kherson,Kyiv,Moscow,Putin,Zelensky,front,frontline,defend,retreat,evacuate,civilians,Zaporizhzhia,Luhansk,Huw,Edwards,Jonathan,Beale,troops,forces,army,Russian,Commander,surrender,tense,gunfire,explosions,shelling,Lee,Durant,Donbas,region,Kremlin,city,blast,injured,wounded,captured,killed,threat,danger,risk,nuclear,weapon,hospital,clinic,doctor,soldier,dead",PT3M51S,hd,False,https://i.ytimg.com/vi/mVqgbsIp48Y/default.jpg,https://www.youtube.com/watch?v=mVqgbsIp48Y
